"Patch","Pred","Spp","PredSize","PreySize"
"AA6","Nucella_canaliculata","Balanus_glandula",18,2
"AA6","Nucella_canaliculata","Balanus_glandula",15,2
"AA6","Nucella_canaliculata","Balanus_glandula",14,2
"AA6","Nucella_canaliculata","Balanus_glandula",15,2
"AA6","Nucella_canaliculata","Balanus_glandula",15,3
"AA6","Nucella_canaliculata","Balanus_glandula",15,3
"AA6","Nucella_canaliculata","Balanus_glandula",19,2
"AA6","Nucella_canaliculata","Balanus_glandula",18,4
"AA6","Nucella_canaliculata","Balanus_glandula",19,3
"AA6","Nucella_canaliculata","Balanus_glandula",15,3
"AA6","Nucella_canaliculata","Balanus_glandula",9,1
"AA6","Nucella_canaliculata","Balanus_glandula",13,2
"AA6","Nucella_canaliculata","Balanus_glandula",17,2
"AA6","Nucella_canaliculata","Balanus_glandula",15,3
"AA6","Nucella_canaliculata","Balanus_glandula",15,3
"AA6","Nucella_canaliculata","Balanus_glandula",14,3
"AA6","Nucella_canaliculata","Balanus_glandula",13,3
"AA6","Nucella_canaliculata","Balanus_glandula",16,3
"AA6","Nucella_canaliculata","Balanus_glandula",19,3
"AA6","Nucella_canaliculata","Balanus_glandula",10,2
"AA6","Nucella_canaliculata","Balanus_glandula",22,2
"AA6","Nucella_canaliculata","Balanus_glandula",14,1
"AA6","Nucella_canaliculata","Not_Feeding",10,0
"AA6","Nucella_canaliculata","Not_Feeding",8,0
"AA6","Nucella_canaliculata","Not_Feeding",19,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",10,0
"AA6","Nucella_canaliculata","Not_Feeding",17,0
"AA6","Nucella_canaliculata","Not_Feeding",21,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",23,0
"AA6","Nucella_canaliculata","Not_Feeding",12,0
"AA6","Nucella_canaliculata","Not_Feeding",16,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",11,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",22,0
"AA6","Nucella_canaliculata","Not_Feeding",11,0
"AA6","Nucella_canaliculata","Not_Feeding",16,0
"AA6","Nucella_canaliculata","Not_Feeding",14,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",8,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",9,0
"AA6","Nucella_canaliculata","Not_Feeding",11,0
"AA6","Nucella_canaliculata","Not_Feeding",12,0
"AA6","Nucella_canaliculata","Not_Feeding",24,0
"AA6","Nucella_canaliculata","Not_Feeding",17,0
"AA6","Nucella_canaliculata","Not_Feeding",21,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",20,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",11,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",9,0
"AA6","Nucella_canaliculata","Not_Feeding",9,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",22,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",7,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",6,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",8,0
"AA6","Nucella_canaliculata","Not_Feeding",10,0
"AA6","Nucella_canaliculata","Not_Feeding",10,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",18,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",12,0
"AA6","Nucella_canaliculata","Not_Feeding",16,0
"AA6","Nucella_canaliculata","Not_Feeding",12,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",21,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",14,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",23,0
"AA6","Nucella_canaliculata","Not_Feeding",14,0
"AA6","Nucella_canaliculata","Not_Feeding",7,0
"AA6","Nucella_canaliculata","Not_Feeding",11,0
"AA6","Nucella_canaliculata","Not_Feeding",9,0
"AA6","Nucella_canaliculata","Not_Feeding",14,0
"AA6","Nucella_canaliculata","Not_Feeding",7,0
"AA6","Nucella_canaliculata","Not_Feeding",9,0
"AA6","Nucella_canaliculata","Not_Feeding",17,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",23,0
"AA6","Nucella_canaliculata","Not_Feeding",21,0
"AA6","Nucella_canaliculata","Not_Feeding",18,0
"AA6","Nucella_canaliculata","Not_Feeding",12,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",15,0
"AA6","Nucella_canaliculata","Not_Feeding",13,0
"AA6","Nucella_ostrina","Balanus_glandula",18,3
"AA6","Nucella_ostrina","Balanus_glandula",17,3
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",9,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",15,1
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",19,2
"AA6","Nucella_ostrina","Balanus_glandula",18,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",17,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",10,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",9,2
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",19,4
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",17,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",13,4
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",18,3
"AA6","Nucella_ostrina","Balanus_glandula",11,2
"AA6","Nucella_ostrina","Balanus_glandula",11,1
"AA6","Nucella_ostrina","Balanus_glandula",17,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",17,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",21,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",17,3
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",19,3
"AA6","Nucella_ostrina","Balanus_glandula",15,1
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",11,2
"AA6","Nucella_ostrina","Balanus_glandula",10,2
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",13,4
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",18,1
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",17,2
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",7,2
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",18,2
"AA6","Nucella_ostrina","Balanus_glandula",16,4
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",21,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",17,2
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",20,2
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",12,1
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",20,3
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",11,2
"AA6","Nucella_ostrina","Balanus_glandula",11,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",10,2
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",15,3
"AA6","Nucella_ostrina","Balanus_glandula",22,2
"AA6","Nucella_ostrina","Balanus_glandula",12,1
"AA6","Nucella_ostrina","Balanus_glandula",15,4
"AA6","Nucella_ostrina","Balanus_glandula",14,1
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",11,3
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",17,4
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",17,2
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",14,2
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",10,2
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",14,3
"AA6","Nucella_ostrina","Balanus_glandula",16,3
"AA6","Nucella_ostrina","Balanus_glandula",18,1
"AA6","Nucella_ostrina","Balanus_glandula",13,3
"AA6","Nucella_ostrina","Balanus_glandula",11,2
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",18,4
"AA6","Nucella_ostrina","Balanus_glandula",16,2
"AA6","Nucella_ostrina","Balanus_glandula",12,2
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",19,3
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Balanus_glandula",13,2
"AA6","Nucella_ostrina","Balanus_glandula",12,1
"AA6","Nucella_ostrina","Balanus_glandula",15,2
"AA6","Nucella_ostrina","Mytilus_trossulus",16,11
"AA6","Nucella_ostrina","Mytilus_trossulus",14,7
"AA6","Nucella_ostrina","Mytilus_trossulus",16,7
"AA6","Nucella_ostrina","Mytilus_trossulus",16,5
"AA6","Nucella_ostrina","Mytilus_trossulus",12,8
"AA6","Nucella_ostrina","Mytilus_trossulus",9,9
"AA6","Nucella_ostrina","Mytilus_trossulus",13,6
"AA6","Nucella_ostrina","Mytilus_trossulus",12,6
"AA6","Nucella_ostrina","Mytilus_trossulus",15,6
"AA6","Nucella_ostrina","Mytilus_trossulus",16,11
"AA6","Nucella_ostrina","Mytilus_trossulus",18,11
"AA6","Nucella_ostrina","Chthamalus_dalli",11,1
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",19,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",20,0
"AA6","Nucella_ostrina","Not_Feeding",9,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",8,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",8,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",9,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",8,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",8,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",20,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",19,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",19,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",10,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",17,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",11,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",12,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",8,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
"AA6","Nucella_ostrina","Not_Feeding",13,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",16,0
"AA6","Nucella_ostrina","Not_Feeding",14,0
"AA6","Nucella_ostrina","Not_Feeding",18,0
"AA6","Nucella_ostrina","Not_Feeding",15,0
