Year,Date,Site,DayNight,TideZone,Predator,PredSize,EstimatedPredSize,PossibleChaemoPred,Prey,PreySize,EstimatedPreySize,Drilling
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Lasaea rubra hinemoa,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Notoacmea Radialspokes,5,0,1
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Austrolittorina cincta,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Risellopsis varia,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,18,0,0,Epopella plicata,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Austrolittorina cincta,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Austrolittorina antipodum,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Austrolittorina cincta,4,0,1
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Austrolittorina cincta,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Xenostrobus pulex,5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,7,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Mytilus galloprovincialis,11,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Austrolittorina antipodum,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Chamaesipho columna,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Austrolittorina cincta,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,8,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Austrolittorina cincta,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Chamaesipho brunnea,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Austrolittorina antipodum,3,0,1
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Austrolittorina antipodum,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Chamaesipho columna,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Xenostrobus pulex,8,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho brunnea,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Austrolittorina cincta,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Austrolittorina antipodum,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Risellopsis varia,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Austrolittorina cincta,4,0,1
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho brunnea,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Austrolittorina antipodum,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho brunnea,4,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho brunnea,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Lasaea rubra hinemoa,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Austrolittorina cincta,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho columna,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Austrolittorina antipodum,4,1,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Austrolittorina cincta,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Austrolittorina antipodum,3,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho brunnea,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,18,0,0,Aulacomya atra maoriana,22,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Chamaesipho columna,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Chamaesipho brunnea,2,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Chamaesipho brunnea,0.5,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Chamaesipho brunnea,1,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,18,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,10/02/2007,PaiaPoint,Day,High,Haustrum scobina,17,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,5,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,5,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,21,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,15,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,25,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,42,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,41,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,23,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,34,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,16,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,27,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,12,1,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,6,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,12,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,12,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,17,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,28,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,20,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,15,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,16,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,12,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,8,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,9,1,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,19,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,23,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,16,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,19,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,16,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,35,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,27,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,28,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,23,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,28,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,34,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,27,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,40,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,33,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,31,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,39,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,28,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,28,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,29,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,25,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,29,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,35,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,High,Haustrum haustorium,7,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,13,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,12,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,27,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,11,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,10,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,37,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,27,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,31,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,14,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,37,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,37,0,0,Not Feeding,0,0,0
2007,24/02/2007,PaiaPoint,Day,Mid,Haustrum haustorium,9,0,0,Not Feeding,0,0,0
