published_data.originaltraitname,published_data.habitat,published_data.interactor1,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,sizepred,sizeprey
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
Resource Consumption Rate,freshwater,Ranatra dispar,NA,,,0.0001769986,kilogram,0.0001769986,kilogram (wet body mass),Anisops deanei,NA,,not stated,1.243e-05,kilogram,1.243e-05,kilogram (wet body mass),0.0001769986,1.243e-05
